timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
16245,-0.132444,-0.006652,0.875454,-2.764815,-1.013714,0.533760
16251,-0.136349,-0.011533,0.872281,-2.780083,-1.135860,0.335272
16257,-0.133420,-0.015682,0.875454,-2.841157,-1.242738,0.457418
16262,-0.126586,-0.012265,0.875698,-2.795351,-1.227470,0.442150
16268,-0.134396,-0.008849,0.879847,-2.764815,-1.028982,0.243662
16273,-0.130979,-0.013730,0.872037,-2.719010,-1.044250,0.243662
16279,-0.130003,-0.015682,0.872769,-2.627400,-0.937372,0.335272
16285,-0.133176,-0.013486,0.870085,-2.749546,-1.059519,0.396345
16290,-0.136593,-0.012754,0.870085,-2.764815,-1.135860,0.472686
16296,-0.126586,-0.005676,0.866912,-2.795351,-1.074787,0.304735
16302,-0.130979,-0.009093,0.861543,-2.810620,-1.105323,0.472686
16307,-0.131223,-0.010557,0.871549,-2.703742,-0.998445,0.304735
16313,-0.131712,-0.005920,0.877162,-2.734278,-1.196933,0.365808
16319,-0.133664,-0.015194,0.862031,-2.886961,-0.922104,0.320003
16324,-0.126098,-0.010069,0.875698,-2.703742,-1.135860,0.258930
16330,-0.131223,-0.012510,0.872769,-2.856425,-1.166397,0.350540
16336,-0.129759,-0.011045,0.870085,-2.810620,-1.074787,0.457418
16341,-0.124878,-0.009337,0.877894,-2.795351,-1.181665,0.243662
16347,-0.135128,-0.009825,0.865203,-2.673205,-1.105323,0.457418
16352,-0.134152,-0.010801,0.879359,-2.764815,-1.166397,0.411613
16358,-0.127807,-0.014218,0.865203,-2.642668,-1.258006,0.381077
16364,-0.131712,-0.009337,0.871793,-2.642668,-1.227470,0.243662
16369,-0.130247,-0.012510,0.872525,-2.780083,-1.090055,0.335272
16375,-0.126342,-0.010557,0.878383,-2.657937,-1.151128,0.442150
16381,-0.126342,-0.012998,0.882287,-2.657937,-1.120592,0.274199
16386,-0.131956,-0.010557,0.873257,-2.688474,-1.120592,0.304735
16392,-0.138545,-0.011777,0.872037,-2.749546,-1.090055,0.411613
16398,-0.132688,-0.012998,0.868376,-2.749546,-1.227470,0.442150
16403,-0.138789,-0.014218,0.879115,-2.734278,-1.090055,0.258930
16409,-0.132688,-0.012265,0.875942,-2.780083,-1.135860,0.579565
16414,-0.130491,-0.013730,0.875698,-2.764815,-0.922104,0.503223
16420,-0.135617,-0.008361,0.873013,-2.764815,-1.166397,0.365808
16426,-0.133420,-0.013974,0.869108,-2.596863,-0.983177,0.289467
16431,-0.133908,-0.017635,0.867888,-2.673205,-0.922104,0.411613
16437,-0.133664,-0.010801,0.882776,-2.795351,-0.967909,0.472686
16443,-0.133908,-0.009337,0.871549,-2.795351,-1.090055,0.304735
16448,-0.129027,-0.013730,0.870817,-2.749546,-1.074787,0.350540
16454,-0.128783,-0.013242,0.867156,-2.612132,-1.120592,0.350540
16460,-0.129759,-0.016659,0.874966,-2.795351,-1.288543,0.350540
16465,-0.135617,-0.013486,0.867156,-2.703742,-1.196933,0.396345
16471,-0.138301,-0.015194,0.859346,-2.841157,-1.120592,0.320003
16476,-0.128539,-0.013974,0.869840,-2.749546,-1.028982,0.320003
16482,-0.128539,-0.016659,0.878627,-2.825888,-1.044250,0.335272
16488,-0.130735,-0.016903,0.874478,-2.841157,-0.967909,0.381077
16493,-0.131468,-0.012265,0.868376,-2.810620,-1.166397,0.426881
16499,-0.133176,-0.009825,0.876674,-2.657937,-0.983177,0.503223
16505,-0.130735,-0.015438,0.874478,-2.825888,-1.166397,0.411613
16510,-0.132932,-0.012510,0.878627,-2.825888,-1.074787,0.442150
16516,-0.137081,-0.012021,0.870817,-2.795351,-1.044250,0.381077
16522,-0.126830,-0.018367,0.870817,-2.810620,-1.135860,0.350540
16527,-0.126830,-0.015926,0.878627,-2.780083,-1.013714,0.350540
16533,-0.130979,-0.020075,0.870573,-2.841157,-0.891567,0.304735
16538,-0.130247,-0.013242,0.870329,-2.825888,-1.166397,0.304735
16544,-0.133664,-0.019343,0.871793,-2.780083,-1.120592,0.365808
16550,-0.130735,-0.015438,0.868376,-2.749546,-1.151128,0.274199
16555,-0.131223,-0.013730,0.872037,-2.734278,-1.166397,0.320003
16561,-0.131712,-0.011533,0.873989,-2.810620,-1.196933,0.320003
16567,-0.135128,-0.013974,0.869596,-2.764815,-1.090055,0.335272
16572,-0.134152,-0.015438,0.871305,-2.688474,-1.120592,0.258930
16578,-0.135128,-0.019099,0.870817,-2.551059,-1.059519,0.442150
16584,-0.130247,-0.008117,0.878383,-2.642668,-1.181665,0.549028
16589,-0.125854,-0.016170,0.873989,-2.795351,-1.196933,0.396345
16595,-0.132932,-0.014950,0.880091,-2.703742,-1.258006,0.304735
16601,-0.134152,-0.013730,0.874966,-2.719010,-1.120592,0.426881
16606,-0.126098,-0.008605,0.866668,-2.841157,-1.181665,0.487955
16612,-0.124634,-0.013974,0.876674,-2.810620,-1.227470,0.381077
16617,-0.131468,-0.010557,0.878871,-2.780083,-1.166397,0.411613
16623,-0.131712,-0.014706,0.872037,-2.856425,-1.074787,0.564296
16629,-0.134152,-0.012510,0.873501,-2.841157,-1.303811,0.533760
16634,-0.131712,-0.006164,0.868620,-2.703742,-1.135860,0.396345
16640,-0.128051,-0.007384,0.872525,-2.688474,-1.044250,0.365808
16646,-0.132444,-0.012265,0.873745,-2.657937,-1.151128,0.320003
16651,-0.135617,-0.012998,0.867644,-2.642668,-0.998445,0.381077
16657,-0.129027,-0.008605,0.866180,-2.825888,-1.212201,0.472686
16663,-0.130979,-0.014706,0.872037,-2.871693,-1.166397,0.411613
16668,-0.130491,-0.006896,0.878383,-2.673205,-1.288543,0.381077
16674,-0.133908,-0.014706,0.874722,-2.657937,-1.288543,0.350540
16679,-0.128051,-0.012510,0.879115,-2.657937,-1.319080,0.182589
16685,-0.130979,-0.010557,0.868620,-2.841157,-0.983177,0.411613
16691,-0.128295,-0.009337,0.867644,-2.871693,-1.242738,0.411613
16696,-0.132200,-0.015194,0.875942,-2.764815,-1.181665,0.258930
16702,-0.129027,-0.008849,0.869108,-2.856425,-1.135860,0.411613
16708,-0.134152,-0.019343,0.872037,-2.688474,-1.074787,0.457418
16713,-0.137813,-0.014950,0.880823,-2.703742,-1.227470,0.411613
16719,-0.131712,-0.003479,0.874722,-2.719010,-1.074787,0.381077
16725,-0.134396,-0.017635,0.874478,-2.642668,-1.074787,0.197857
16730,-0.136593,-0.014462,0.867400,-2.948034,-1.242738,0.228394
16736,-0.125854,-0.009581,0.876430,-2.810620,-1.303811,0.304735
16741,-0.131223,-0.014950,0.868864,-2.703742,-1.273275,0.411613
16747,-0.132932,-0.014706,0.866424,-2.749546,-1.120592,0.381077
16753,-0.131223,-0.015438,0.869108,-2.596863,-1.090055,0.442150
16758,-0.133664,-0.014218,0.876186,-2.795351,-1.105323,0.442150
16764,-0.132932,-0.010801,0.875210,-2.551059,-1.074787,0.442150
16770,-0.128783,-0.008849,0.868376,-2.810620,-1.013714,0.320003
16775,-0.135617,-0.010801,0.874478,-2.780083,-1.044250,0.243662
16781,-0.133664,-0.010069,0.866668,-2.703742,-1.090055,0.549028
16787,-0.129271,-0.009337,0.862519,-2.627400,-1.120592,0.411613
16792,-0.129271,-0.013486,0.874966,-2.703742,-0.983177,0.258930
16798,-0.136105,-0.017635,0.877650,-2.825888,-1.044250,0.487955
16804,-0.133908,-0.008361,0.872525,-2.719010,-1.120592,0.274199
16809,-0.133664,-0.009825,0.873501,-2.703742,-1.120592,0.381077
16815,-0.126586,-0.017635,0.873745,-2.810620,-0.983177,0.411613
16820,-0.132688,-0.018611,0.882776,-2.795351,-1.105323,0.487955
16826,-0.135372,-0.007628,0.865203,-2.764815,-1.181665,0.426881
16832,-0.130247,-0.011289,0.873257,-2.688474,-1.181665,0.411613
16837,-0.132688,-0.010557,0.860810,-2.795351,-1.090055,0.274199
16843,-0.131712,-0.010801,0.876186,-2.764815,-0.998445,0.396345
16849,-0.135617,-0.014950,0.865692,-2.825888,-0.983177,0.243662
16854,-0.130491,-0.011289,0.869108,-2.703742,-1.013714,0.381077
16860,-0.134152,-0.016414,0.870573,-2.764815,-1.090055,0.213125
16866,-0.135617,-0.012998,0.870085,-2.749546,-1.212201,0.213125
16871,-0.124634,-0.015194,0.874722,-2.719010,-1.105323,0.365808
16877,-0.128783,-0.016414,0.863983,-2.703742,-1.059519,0.365808
16882,-0.131712,-0.014950,0.874478,-2.780083,-1.120592,0.503223
16888,-0.128783,-0.008849,0.871061,-2.780083,-1.395421,0.258930
16894,-0.135617,-0.015194,0.860566,-2.795351,-1.090055,0.426881
16899,-0.126586,-0.008605,0.865203,-2.749546,-1.181665,0.442150
16905,-0.130979,-0.008605,0.879847,-2.734278,-0.922104,0.335272
16911,-0.130735,-0.011777,0.875942,-2.673205,-0.891567,0.365808
16916,-0.131468,-0.015926,0.869108,-2.856425,-0.983177,0.365808
16922,-0.130979,-0.016170,0.869108,-2.764815,-1.135860,0.487955
16928,-0.129515,-0.015682,0.876674,-2.749546,-1.151128,0.411613
16933,-0.134396,-0.016414,0.872281,-2.719010,-1.105323,0.487955
16939,-0.127807,-0.007872,0.875454,-2.673205,-1.242738,0.487955
16944,-0.121949,-0.015194,0.873013,-2.764815,-0.998445,0.411613
16950,-0.135617,-0.013730,0.871549,-2.703742,-1.151128,0.503223
16956,-0.127807,-0.011289,0.878871,-2.596863,-1.044250,0.487955
16961,-0.132200,-0.013730,0.878627,-2.795351,-1.135860,0.289467
16967,-0.133664,-0.017635,0.869352,-2.795351,-0.998445,0.365808
16973,-0.128539,-0.016659,0.877894,-2.749546,-0.937372,0.243662
16978,-0.134152,-0.015438,0.870329,-2.810620,-1.044250,0.442150
16984,-0.129271,-0.013974,0.872525,-2.825888,-1.181665,0.243662
16990,-0.132444,-0.013730,0.869108,-2.825888,-1.044250,0.335272
16995,-0.131468,-0.011045,0.874233,-2.642668,-1.212201,0.320003
17001,-0.136837,-0.010313,0.862031,-2.612132,-0.937372,0.365808
17007,-0.125854,-0.015438,0.871305,-2.764815,-1.120592,0.442150
17012,-0.132932,-0.012998,0.876186,-2.810620,-1.380153,0.320003
17018,-0.128295,-0.017391,0.870573,-2.780083,-1.105323,0.335272
17023,-0.131468,-0.014706,0.879603,-2.917498,-1.044250,0.381077
17029,-0.130979,-0.010557,0.875942,-2.841157,-1.059519,0.289467
17035,-0.135861,-0.013486,0.877650,-2.688474,-1.044250,0.274199
17040,-0.128539,-0.014950,0.872525,-2.688474,-1.013714,0.289467
17046,-0.130735,-0.016659,0.867644,-2.703742,-1.105323,0.213125
17052,-0.125854,-0.015438,0.875698,-2.932766,-1.196933,0.381077
17057,-0.137813,-0.014706,0.863983,-2.719010,-1.120592,0.274199
17063,-0.140254,-0.012510,0.871061,-2.688474,-1.074787,0.274199
17069,-0.130491,-0.016170,0.876430,-2.825888,-1.196933,0.381077
17074,-0.133664,-0.012510,0.874478,-2.719010,-1.105323,0.411613
17080,-0.131223,-0.014218,0.882776,-2.764815,-1.059519,0.365808
17085,-0.128539,-0.009581,0.874478,-2.657937,-1.074787,0.411613
17091,-0.135372,-0.008849,0.873013,-2.642668,-1.181665,0.518491
17097,-0.139277,-0.012265,0.867400,-2.749546,-0.967909,0.289467
17102,-0.125122,-0.009581,0.873013,-2.734278,-1.212201,0.426881
17108,-0.130491,-0.016414,0.866912,-2.841157,-1.258006,0.381077
17114,-0.130491,-0.010801,0.869352,-2.581595,-1.028982,0.304735
17119,-0.133176,-0.009337,0.876918,-2.749546,-1.181665,0.381077
17125,-0.134396,-0.009581,0.874966,-2.856425,-0.937372,0.365808
17131,-0.136349,-0.010069,0.877406,-2.673205,-1.151128,0.411613
17136,-0.134152,-0.011533,0.868620,-2.642668,-1.196933,0.274199
17142,-0.132932,-0.011533,0.865936,-2.825888,-1.242738,0.457418
17148,-0.128539,-0.015438,0.867156,-2.719010,-1.105323,0.518491
17153,-0.132932,-0.015194,0.872769,-2.795351,-0.952640,0.381077
17159,-0.132688,-0.008849,0.865447,-2.688474,-1.166397,0.411613
17164,-0.131468,-0.015682,0.867156,-2.795351,-1.166397,0.289467
17170,-0.129759,-0.014462,0.871549,-2.749546,-1.120592,0.381077
17176,-0.130003,-0.009581,0.862763,-2.673205,-1.151128,0.503223
17181,-0.131712,-0.015926,0.874233,-2.825888,-1.242738,0.320003
17187,-0.130003,-0.012021,0.867156,-2.719010,-1.120592,0.381077
17193,-0.128295,-0.012021,0.869596,-2.917498,-1.120592,0.472686
17198,-0.130003,-0.008605,0.870329,-2.703742,-1.166397,0.365808
17204,-0.127807,-0.019099,0.868620,-2.413644,-1.364884,0.381077
17210,-0.126586,-0.016903,0.875698,-2.688474,-1.227470,0.426881
17215,-0.125610,-0.011533,0.873257,-2.673205,-1.212201,0.381077
17221,-0.135128,-0.017147,0.872037,-2.612132,-1.135860,0.411613
17226,-0.133908,-0.008605,0.867644,-2.703742,-1.044250,0.579565
17232,-0.136593,-0.015438,0.876918,-2.764815,-1.059519,0.228394
17238,-0.133664,-0.008605,0.868620,-2.871693,-1.151128,0.396345
17243,-0.133908,-0.007628,0.873989,-2.657937,-1.212201,0.487955
17249,-0.133908,-0.012754,0.879115,-2.688474,-1.028982,0.335272
17255,-0.129271,-0.012998,0.874966,-2.810620,-1.059519,0.320003
17260,-0.133176,-0.010069,0.870817,-2.749546,-1.090055,0.549028
17266,-0.133420,-0.010557,0.871061,-2.810620,-1.456494,0.350540
17272,-0.126830,-0.012265,0.873501,-2.673205,-1.258006,0.442150
17277,-0.129271,-0.013486,0.869596,-2.734278,-1.212201,0.533760
17283,-0.136105,-0.011045,0.866668,-2.703742,-1.105323,0.350540
17288,-0.134396,-0.010557,0.868132,-2.749546,-1.044250,0.350540
17294,-0.132200,-0.008849,0.873745,-2.749546,-1.196933,0.335272
17300,-0.135861,-0.010801,0.873501,-2.673205,-1.181665,0.396345
17305,-0.126830,-0.016414,0.873501,-2.734278,-1.273275,0.503223
17311,-0.130491,-0.010801,0.871061,-2.764815,-1.028982,0.365808
17317,-0.135128,-0.009825,0.866424,-2.688474,-1.090055,0.472686
17322,-0.130491,-0.009825,0.874478,-2.749546,-1.028982,0.564296
17328,-0.129271,-0.007140,0.867156,-2.764815,-1.212201,0.365808
17334,-0.134640,-0.012754,0.871305,-2.780083,-1.013714,0.274199
17339,-0.131956,-0.018367,0.872525,-2.871693,-1.120592,0.411613
17345,-0.130003,-0.014218,0.876430,-2.581595,-0.983177,0.442150
17350,-0.129759,-0.011777,0.878871,-2.780083,-1.273275,0.289467
17356,-0.131468,-0.014218,0.870085,-2.917498,-1.181665,0.167320
17362,-0.133176,-0.012265,0.875454,-2.810620,-1.181665,0.381077
17367,-0.135128,-0.010313,0.874966,-2.841157,-1.181665,0.320003
17373,-0.130491,-0.007872,0.873013,-2.780083,-1.227470,0.503223
17379,-0.136105,-0.014706,0.874478,-2.734278,-1.090055,0.365808
17384,-0.131223,-0.005920,0.875942,-2.505254,-0.983177,0.381077
17390,-0.131223,-0.007140,0.865447,-2.719010,-1.074787,0.350540
17396,-0.132444,-0.012021,0.876918,-2.749546,-1.028982,0.381077
17401,-0.130247,-0.012754,0.873501,-2.825888,-1.028982,0.304735
17407,-0.125122,-0.009825,0.874722,-2.719010,-1.258006,0.396345
17413,-0.131468,-0.011289,0.869108,-2.673205,-1.105323,0.365808
17418,-0.126098,-0.014218,0.872769,-2.642668,-1.151128,0.503223
17424,-0.137569,-0.010313,0.867644,-2.902230,-1.181665,0.564296
17429,-0.128539,-0.011777,0.871549,-2.764815,-1.181665,0.350540
17435,-0.128539,-0.015438,0.870817,-2.795351,-1.090055,0.426881
17441,-0.132444,-0.005676,0.875698,-2.703742,-0.998445,0.228394
17446,-0.125366,-0.009337,0.876918,-2.734278,-1.135860,0.304735
17452,-0.128539,-0.009093,0.872281,-2.749546,-1.120592,0.503223
17458,-0.134884,-0.010801,0.870573,-2.764815,-1.105323,0.396345
17463,-0.134152,-0.017635,0.876430,-2.719010,-1.044250,0.564296
17469,-0.128539,-0.015682,0.869108,-2.780083,-1.135860,0.289467
17475,-0.132444,-0.012021,0.878871,-2.780083,-0.922104,0.365808
17480,-0.129515,-0.011533,0.874722,-2.749546,-1.044250,0.350540
17486,-0.127807,-0.012998,0.868864,-2.719010,-1.227470,0.213125
17491,-0.130979,-0.009093,0.877406,-2.703742,-1.212201,0.350540
17497,-0.126342,-0.011777,0.874966,-2.795351,-1.105323,0.503223
17503,-0.132444,-0.011533,0.869840,-2.764815,-1.303811,0.304735
17508,-0.130979,-0.017147,0.882287,-2.780083,-1.364884,0.335272
17514,-0.131956,-0.010801,0.869840,-2.780083,-1.151128,0.258930
17520,-0.128783,-0.017879,0.872037,-2.719010,-1.090055,0.304735
17525,-0.124390,-0.011533,0.873989,-2.734278,-1.258006,0.518491
17531,-0.128783,-0.013730,0.872525,-2.749546,-1.395421,0.335272
17537,-0.126830,-0.013486,0.882532,-2.627400,-1.090055,0.335272
17542,-0.124390,-0.009093,0.871061,-2.734278,-1.059519,0.304735
17548,-0.135861,-0.012510,0.865203,-2.810620,-1.227470,0.503223
17553,-0.130003,-0.014950,0.870573,-2.703742,-1.074787,0.182589
17559,-0.135372,-0.005432,0.876186,-2.810620,-1.303811,0.487955
17565,-0.131223,-0.012021,0.875942,-2.551059,-1.013714,0.396345
17570,-0.135372,-0.011289,0.873501,-2.596863,-1.120592,0.365808
17576,-0.135372,-0.012510,0.867156,-2.627400,-1.258006,0.274199
17582,-0.135861,-0.015682,0.880335,-2.780083,-1.105323,0.381077
17587,-0.133176,-0.010801,0.873501,-2.719010,-1.120592,0.365808
17593,-0.134640,-0.010557,0.876918,-2.871693,-1.212201,0.304735
17599,-0.134152,-0.007384,0.867400,-2.566327,-1.196933,0.442150
17604,-0.132200,-0.012998,0.875698,-2.780083,-1.273275,0.304735
17610,-0.131712,-0.010313,0.875454,-2.780083,-1.105323,0.426881
17615,-0.130491,-0.011289,0.873501,-2.627400,-1.135860,0.549028
17621,-0.132444,-0.012998,0.875942,-2.764815,-1.074787,0.335272
17627,-0.137325,-0.011045,0.865203,-2.780083,-1.028982,0.549028
17632,-0.127807,-0.010557,0.866180,-2.749546,-1.166397,0.320003
17638,-0.133420,-0.011777,0.872037,-2.749546,-1.196933,0.335272
17644,-0.129759,-0.008361,0.867888,-2.734278,-0.998445,0.335272
17649,-0.133420,-0.012265,0.863739,-2.780083,-1.105323,0.350540
17655,-0.131223,-0.010313,0.869596,-2.886961,-1.044250,0.258930
17661,-0.132444,-0.008117,0.878383,-2.764815,-0.967909,0.396345
17666,-0.131223,-0.012510,0.875210,-2.734278,-1.105323,0.320003
17672,-0.130491,-0.012998,0.871549,-2.780083,-0.891567,0.411613
17678,-0.133420,-0.005188,0.877162,-2.673205,-0.983177,0.320003
17683,-0.134152,-0.018855,0.874478,-2.612132,-0.983177,0.182589
17689,-0.130003,-0.011045,0.877406,-2.719010,-1.181665,0.426881
17694,-0.128783,-0.014950,0.869596,-2.764815,-1.303811,0.350540
17700,-0.129759,-0.012998,0.877406,-2.841157,-1.258006,0.426881
17706,-0.135372,-0.015682,0.878383,-2.780083,-0.998445,0.411613
17711,-0.135617,-0.011045,0.871061,-2.795351,-1.258006,0.411613
17717,-0.132932,-0.010069,0.873501,-2.764815,-1.181665,0.243662
17723,-0.126098,-0.009581,0.880091,-2.856425,-1.135860,0.289467
17728,-0.128051,-0.012754,0.868620,-2.810620,-1.166397,0.274199
17734,-0.136593,-0.006652,0.871305,-2.764815,-1.151128,0.579565
17740,-0.126830,-0.009581,0.873257,-2.627400,-1.013714,0.258930
17745,-0.136105,-0.010313,0.866912,-2.780083,-1.120592,0.304735
17751,-0.130491,-0.009093,0.877406,-2.734278,-1.166397,0.472686
17756,-0.129027,-0.015194,0.868620,-2.764815,-1.059519,0.335272
17762,-0.129271,-0.017147,0.867400,-2.703742,-1.028982,0.289467
17768,-0.131468,-0.010801,0.872525,-2.703742,-1.181665,0.426881
17773,-0.132932,-0.013974,0.865203,-2.688474,-1.120592,0.121516
17779,-0.130979,-0.012998,0.872525,-2.719010,-1.059519,0.472686
17785,-0.130247,-0.016414,0.867400,-2.856425,-1.105323,0.518491
17790,-0.127319,-0.012265,0.885704,-2.673205,-1.013714,0.274199
17796,-0.138301,-0.010069,0.870085,-2.657937,-1.166397,0.426881
17802,-0.125610,-0.014950,0.875454,-2.734278,-1.135860,0.487955
17807,-0.129515,-0.009337,0.866424,-2.642668,-0.906835,0.365808
17813,-0.132932,-0.008361,0.874722,-2.657937,-1.151128,0.411613
17818,-0.135372,-0.003968,0.865936,-2.688474,-1.151128,0.243662
17824,-0.131468,-0.015194,0.868132,-2.688474,-1.196933,0.289467
17830,-0.128783,-0.013730,0.867644,-2.688474,-1.151128,0.243662
17835,-0.128783,-0.012510,0.873501,-2.764815,-1.135860,0.335272
17841,-0.134396,-0.008849,0.870085,-2.734278,-1.120592,0.381077
17847,-0.132932,-0.013974,0.866668,-2.719010,-0.998445,0.487955
17852,-0.138545,-0.010801,0.878627,-2.810620,-1.059519,0.487955
17858,-0.130003,-0.016903,0.877894,-2.734278,-1.059519,0.396345
17864,-0.133664,-0.014950,0.867156,-2.810620,-0.922104,0.457418
17869,-0.133908,-0.012754,0.881799,-2.734278,-0.952640,0.426881
17875,-0.131956,-0.010313,0.877162,-2.688474,-1.181665,0.228394
17881,-0.131712,-0.011777,0.864471,-2.642668,-1.059519,0.365808
17886,-0.128539,-0.014706,0.881799,-2.657937,-1.196933,0.365808
17892,-0.133176,-0.011289,0.873013,-2.734278,-1.105323,0.426881
17897,-0.136837,-0.012021,0.870817,-2.734278,-1.090055,0.426881
17903,-0.126342,-0.014462,0.875454,-2.719010,-1.135860,0.304735
17909,-0.138545,-0.012510,0.874233,-2.734278,-1.410689,0.289467
17914,-0.135128,-0.011289,0.873257,-2.764815,-1.074787,0.197857
17920,-0.129515,-0.005920,0.869352,-2.734278,-1.166397,0.381077
17926,-0.132200,-0.011533,0.871061,-2.673205,-1.334348,0.487955
17931,-0.131468,-0.009581,0.874478,-2.749546,-1.013714,0.381077
17937,-0.130735,-0.019099,0.866668,-2.917498,-1.319080,0.442150
17943,-0.130979,-0.010801,0.869840,-2.749546,-1.120592,0.320003
17948,-0.130003,-0.010557,0.872769,-2.795351,-1.120592,0.274199
17954,-0.128783,-0.014706,0.870573,-2.703742,-1.013714,0.289467
17959,-0.134640,-0.013730,0.867400,-2.627400,-1.013714,0.289467
17965,-0.136105,-0.012754,0.868864,-2.657937,-1.212201,0.564296
17971,-0.130491,-0.010801,0.881311,-2.795351,-1.044250,0.106247
17976,-0.131712,-0.008361,0.875454,-2.642668,-1.135860,0.381077
17982,-0.131468,-0.011045,0.870573,-2.642668,-1.181665,0.411613
17988,-0.134884,-0.014706,0.872037,-2.734278,-1.105323,0.258930
17993,-0.127319,-0.013730,0.880335,-2.749546,-0.983177,0.442150
17999,-0.129271,-0.010313,0.864959,-2.719010,-1.135860,0.304735
18005,-0.130735,-0.009337,0.871793,-2.657937,-1.028982,0.411613
18010,-0.129515,-0.012265,0.871061,-2.764815,-0.967909,0.335272
18016,-0.128783,-0.009825,0.866668,-2.612132,-1.151128,0.320003
18022,-0.134884,-0.015194,0.872769,-2.566327,-1.196933,0.426881
18027,-0.136837,-0.010557,0.876186,-2.673205,-1.044250,0.426881
18033,-0.136593,-0.011777,0.867400,-2.627400,-1.044250,0.411613
18038,-0.125610,-0.007628,0.873745,-2.780083,-1.166397,0.350540
18044,-0.131712,-0.017879,0.880091,-2.749546,-1.090055,0.396345
18050,-0.134152,-0.012754,0.872769,-2.673205,-1.090055,0.335272
18055,-0.130247,-0.006652,0.866180,-2.795351,-1.044250,0.381077
18061,-0.136105,-0.014462,0.879603,-2.780083,-0.906835,0.350540
18067,-0.130491,-0.008361,0.873745,-2.734278,-1.105323,0.472686
18072,-0.128051,-0.013486,0.876430,-2.703742,-1.074787,0.274199
18078,-0.130735,-0.012754,0.867156,-2.719010,-1.074787,0.289467
18084,-0.133664,-0.013974,0.876918,-2.566327,-1.028982,0.182589
18089,-0.130003,-0.010557,0.876186,-2.703742,-1.120592,0.411613
18095,-0.134884,-0.017879,0.866912,-2.749546,-1.074787,0.518491
18100,-0.135372,-0.014218,0.862763,-2.719010,-1.105323,0.274199
18106,-0.134152,-0.010801,0.871305,-2.688474,-0.891567,0.274199
18112,-0.134152,-0.012021,0.867644,-2.596863,-1.120592,0.335272
18117,-0.131223,-0.017147,0.870817,-2.673205,-0.937372,0.274199
18123,-0.129515,-0.017879,0.872037,-2.688474,-1.181665,0.289467
18129,-0.133420,-0.011777,0.874722,-2.719010,-0.998445,0.426881
18134,-0.128295,-0.017391,0.869596,-2.734278,-1.028982,0.320003
18140,-0.130979,-0.008605,0.878871,-2.459449,-1.090055,0.442150
18146,-0.132200,-0.014706,0.867156,-2.734278,-1.120592,0.289467
18151,-0.133908,-0.012510,0.869596,-2.657937,-0.967909,0.426881
18157,-0.132932,-0.014462,0.873989,-2.871693,-0.998445,0.457418
18162,-0.131468,-0.007140,0.876186,-2.749546,-1.059519,0.350540
18168,-0.132444,-0.011289,0.875942,-2.749546,-1.090055,0.381077
18174,-0.140742,-0.011289,0.873013,-2.657937,-1.105323,0.487955
18179,-0.120973,-0.012998,0.867888,-2.719010,-1.044250,0.442150
18185,-0.138789,-0.018367,0.873745,-2.825888,-1.181665,0.289467
18191,-0.129515,-0.012265,0.871549,-2.673205,-1.242738,0.258930
18196,-0.130979,-0.010069,0.871061,-2.825888,-0.967909,0.350540
18202,-0.125854,-0.010801,0.870085,-2.856425,-1.028982,0.442150
18208,-0.129515,-0.010313,0.877650,-2.688474,-1.028982,0.320003
18213,-0.130247,-0.014462,0.882532,-2.764815,-1.166397,0.213125
18219,-0.128295,-0.007872,0.874233,-2.841157,-1.013714,0.426881
18224,-0.128539,-0.016414,0.870085,-2.581595,-1.242738,0.365808
18230,-0.130003,-0.014950,0.874478,-2.810620,-1.074787,0.289467
18236,-0.135372,-0.013730,0.875942,-2.734278,-1.013714,0.365808
18241,-0.132200,-0.016659,0.876918,-2.780083,-1.288543,0.365808
18247,-0.129271,-0.013730,0.880335,-2.734278,-0.983177,0.365808
18253,-0.133420,-0.010069,0.872769,-2.673205,-1.105323,0.503223
18258,-0.131956,-0.014218,0.868376,-2.551059,-1.044250,0.503223
18264,-0.130735,-0.007140,0.869108,-2.856425,-1.105323,0.335272
18270,-0.135861,-0.008849,0.867644,-2.657937,-1.242738,0.503223
18275,-0.127319,-0.011045,0.873989,-2.841157,-1.181665,0.350540
18281,-0.133664,-0.014218,0.881555,-2.398376,-1.242738,0.671174
18287,-0.131223,-0.014218,0.870573,-2.719010,-1.059519,0.503223
18292,-0.129515,-0.013486,0.875454,-2.612132,-1.135860,0.457418
18298,-0.130735,-0.013242,0.865447,-2.734278,-0.952640,0.381077
18303,-0.132688,-0.011533,0.868620,-2.642668,-0.967909,0.365808
18309,-0.132444,-0.011289,0.867644,-2.719010,-1.166397,0.472686
18315,-0.130247,-0.009337,0.867644,-2.810620,-1.227470,0.411613
18320,-0.132200,-0.005432,0.863739,-2.627400,-1.090055,0.350540
18326,-0.132688,-0.009337,0.872525,-2.673205,-1.487031,0.350540
18332,-0.126586,-0.010313,0.868864,-2.612132,-1.105323,0.182589
18337,-0.130247,-0.015926,0.869108,-2.764815,-1.227470,0.396345
18343,-0.135617,-0.009093,0.867400,-2.810620,-1.227470,0.289467
18349,-0.134396,-0.011777,0.874966,-2.657937,-1.120592,0.289467
18354,-0.128539,-0.011045,0.870817,-2.673205,-1.074787,0.381077
18360,-0.131468,-0.014462,0.869596,-2.719010,-1.151128,0.396345
18365,-0.133420,-0.013730,0.871305,-2.719010,-1.105323,0.442150
