timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2025-03-12 10:14:23.427975,-0.020,-0.013,0.697,-0.366,-0.587,5.768
2025-03-12 10:14:23.479931,-0.010,-0.014,0.703,-0.519,-0.603,5.684
2025-03-12 10:14:23.531959,-0.009,-0.010,0.696,-0.458,-0.458,5.814
2025-03-12 10:14:23.584054,-0.020,-0.015,0.695,-0.450,-0.603,5.806
2025-03-12 10:14:23.635956,-0.009,-0.015,0.694,-0.381,-0.351,5.814
2025-03-12 10:14:23.688877,-0.013,-0.011,0.688,-0.565,-0.610,5.844
2025-03-12 10:14:23.740696,-0.018,-0.015,0.699,-0.526,-0.534,5.753
2025-03-12 10:14:23.792967,-0.024,-0.016,0.695,-0.603,-0.580,5.737
2025-03-12 10:14:23.844296,-0.008,-0.009,0.701,-0.565,-0.488,5.806
2025-03-12 10:14:23.896447,-0.024,-0.017,0.695,-0.595,-0.450,5.837
2025-03-12 10:14:23.948260,-0.011,-0.017,0.702,-0.359,-0.694,5.829
2025-03-12 10:14:24.000350,-0.015,-0.012,0.699,-0.465,-0.534,5.905
2025-03-12 10:14:24.051378,-0.014,-0.008,0.692,-0.603,-0.458,5.669
2025-03-12 10:14:24.103994,-0.018,-0.017,0.707,-0.488,-0.595,5.829
2025-03-12 10:14:24.154915,-0.010,-0.018,0.695,-0.458,-0.450,5.768
2025-03-12 10:14:24.207114,-0.017,-0.020,0.702,-0.473,-0.748,5.821
2025-03-12 10:14:24.259126,-0.007,-0.016,0.690,-0.671,-0.412,5.867
2025-03-12 10:14:24.310884,-0.024,-0.012,0.701,-0.465,-0.557,5.928
2025-03-12 10:14:24.363388,-0.018,-0.015,0.696,-0.526,-0.504,5.768
2025-03-12 10:14:24.415647,-0.014,-0.015,0.703,-0.557,-0.465,5.699
2025-03-12 10:14:24.466893,-0.004,-0.013,0.703,-1.480,1.625,7.668
2025-03-12 10:14:24.518839,-0.022,-0.008,0.715,-1.335,1.198,6.821
2025-03-12 10:14:24.570977,-0.014,0.000,0.705,-0.710,0.519,7.416
2025-03-12 10:14:24.622885,-0.006,-0.012,0.697,-0.969,1.015,7.813
2025-03-12 10:14:24.675871,-0.027,-0.019,0.706,-0.404,-0.809,8.026
2025-03-12 10:14:24.727898,-0.019,-0.013,0.701,0.099,-1.617,7.767
2025-03-12 10:14:24.778435,-0.005,-0.004,0.690,-0.328,-0.893,7.622
2025-03-12 10:14:24.831043,-0.021,0.021,0.695,-0.793,1.099,8.354
2025-03-12 10:14:24.882977,-0.004,0.043,0.695,-0.908,2.640,10.826
2025-03-12 10:14:24.934827,-0.004,0.082,0.710,-0.389,0.862,14.755
2025-03-12 10:14:24.987846,-0.005,0.084,0.695,0.435,0.450,19.364
2025-03-12 10:14:25.039991,-0.008,0.075,0.700,1.007,-0.282,23.651
2025-03-12 10:14:25.091783,-0.009,0.056,0.697,2.029,-1.411,26.551
2025-03-12 10:14:25.144464,-0.029,0.006,0.706,2.411,-2.823,27.420
2025-03-12 10:14:25.197327,-0.029,-0.018,0.691,1.877,-2.174,25.750
2025-03-12 10:14:25.249686,-0.018,-0.046,0.695,1.579,-0.191,22.293
2025-03-12 10:14:25.301070,-0.030,-0.072,0.703,1.007,0.969,17.197
2025-03-12 10:14:25.353971,-0.020,-0.095,0.701,0.496,1.190,11.826
2025-03-12 10:14:25.405126,-0.022,-0.103,0.703,-0.069,1.488,6.828
2025-03-12 10:14:25.457074,-0.018,-0.098,0.709,-0.534,1.198,3.838
2025-03-12 10:14:25.509544,-0.025,-0.097,0.703,-0.702,1.595,2.548
2025-03-12 10:14:25.561391,-0.004,-0.061,0.694,-0.748,0.877,2.853
